state,district,avg_monthly_updates,update_stability_score,anomaly_resolution_rate,resource_adequacy_score,capacity_classification,absorption_capability,explanatory_note
Tamil Nadu,Tirupattur,2523.0,25.657711261075868,1.0,36.4,Adequately Resourced,At Risk,Stable operations (2523 avg updates) but moderate growth headroom. Monitor capacity trends.
Tamil Nadu,Tiruppur,25766.0,48.555914207459594,1.0,67.1,Well Resourced,At Risk,Strong operational capacity with 25766 avg monthly updates and 49/100 stability. Monitor for demand surge.
Tamil Nadu,Tiruvallur,42138.166666666664,51.024349875496796,1.0,82.9,Well Resourced,At Risk,Strong operational capacity with 42138 avg monthly updates and 51/100 stability. Monitor for demand surge.
Tamil Nadu,Tiruvannamalai,21626.666666666668,52.71656398444055,1.0,64.5,Adequately Resourced,At Risk,Stable operations (21627 avg updates) but moderate growth headroom. Monitor capacity trends.
Tamil Nadu,Tiruvarur,1.6666666666666667,15.992820583488262,1.0,25.6,Under-Resourced,At Risk,Limited update activity (2/month) limits current capacity. High volatility suggests process issues.
Tamil Nadu,Tuticorin,3.3333333333333335,50.01634554780691,1.0,37.5,Adequately Resourced,At Risk,Stable operations (3 avg updates) but moderate growth headroom. Monitor capacity trends.
Tamil Nadu,Vellore,32161.333333333332,42.89262041222091,1.0,71.4,Well Resourced,At Risk,Strong operational capacity with 32161 avg monthly updates and 43/100 stability. Monitor for demand surge.
Tamil Nadu,Villupuram,18378.166666666668,43.70408840733865,1.0,58.2,Adequately Resourced,At Risk,Stable operations (18378 avg updates) but moderate growth headroom. Monitor capacity trends.
Tamil Nadu,Viluppuram,15000.666666666666,45.72394562129573,1.0,55.6,Adequately Resourced,At Risk,Stable operations (15001 avg updates) but moderate growth headroom. Monitor capacity trends.
Tamil Nadu,Virudhunagar,21207.833333333332,48.09479044642769,1.0,62.5,Adequately Resourced,At Risk,Stable operations (21208 avg updates) but moderate growth headroom. Monitor capacity trends.
Tamilnadu,Chennai,1.0,50.0,0.5,26.7,Under-Resourced,At Risk,Limited update activity (1/month) limits current capacity. Requires staffing or process review.
Telangana,Adilabad,15611.166666666666,66.47554544948858,1.0,63.5,Adequately Resourced,At Risk,Stable operations (15611 avg updates) but moderate growth headroom. Monitor capacity trends.
Telangana,Bhadradri Kothagudem,7075.333333333333,35.11077533112859,1.0,44.2,Adequately Resourced,At Risk,Stable operations (7075 avg updates) but moderate growth headroom. Monitor capacity trends.
Telangana,Hanumakonda,3572.3333333333335,32.32233418619451,1.0,39.8,Adequately Resourced,At Risk,Stable operations (3572 avg updates) but moderate growth headroom. Monitor capacity trends.
Telangana,Hyderabad,52959.666666666664,61.46782033135516,1.0,86.5,Well Resourced,Yes,Strong operational capacity with 52960 avg monthly updates and 61/100 stability. Ready for demand growth.
Telangana,Jagitial,3527.8333333333335,38.85638601165303,1.0,42.0,Adequately Resourced,At Risk,Stable operations (3528 avg updates) but moderate growth headroom. Monitor capacity trends.
Telangana,Jangaon,216.4,42.656164796004255,1.0,38.5,Adequately Resourced,At Risk,Stable operations (216 avg updates) but moderate growth headroom. Monitor capacity trends.
Telangana,Jangoan,3492.5,33.97475169727402,1.0,40.3,Adequately Resourced,At Risk,Stable operations (3492 avg updates) but moderate growth headroom. Monitor capacity trends.
Telangana,Jayashankar Bhupalpally,2426.5,30.39627133881201,1.0,38.0,Adequately Resourced,At Risk,Stable operations (2426 avg updates) but moderate growth headroom. Monitor capacity trends.
Telangana,Jogulamba Gadwal,5398.666666666667,77.35289480202064,1.0,57.3,Adequately Resourced,At Risk,Stable operations (5399 avg updates) but moderate growth headroom. Monitor capacity trends.
Telangana,K.v. Rangareddy,54043.166666666664,66.4648033909397,1.0,88.3,Well Resourced,Yes,Strong operational capacity with 54043 avg monthly updates and 66/100 stability. Ready for demand growth.
Telangana,Kamareddy,5489.333333333333,51.75476096123782,1.0,48.5,Adequately Resourced,At Risk,Stable operations (5489 avg updates) but moderate growth headroom. Monitor capacity trends.
Telangana,Karimnagar,25041.5,62.560477088715,1.0,71.3,Well Resourced,Yes,Strong operational capacity with 25042 avg monthly updates and 63/100 stability. Ready for demand growth.
Telangana,Khammam,14713.166666666666,51.44770738138556,1.0,57.3,Adequately Resourced,At Risk,Stable operations (14713 avg updates) but moderate growth headroom. Monitor capacity trends.
Telangana,Komaram Bheem,4971.5,36.98057089102214,1.0,42.8,Adequately Resourced,At Risk,Stable operations (4972 avg updates) but moderate growth headroom. Monitor capacity trends.
Telangana,Mahabubabad,4410.5,35.629829141289996,1.0,41.8,Adequately Resourced,At Risk,Stable operations (4410 avg updates) but moderate growth headroom. Monitor capacity trends.
Telangana,Mahabubnagar,35020.666666666664,81.56954678613816,1.0,87.7,Well Resourced,Yes,Strong operational capacity with 35021 avg monthly updates and 82/100 stability. Ready for demand growth.
Telangana,Mancherial,5390.833333333333,28.6074897664142,1.0,40.3,Adequately Resourced,At Risk,Stable operations (5391 avg updates) but moderate growth headroom. Monitor capacity trends.
Telangana,Medak,23098.5,57.115818434247565,1.0,67.5,Well Resourced,At Risk,Strong operational capacity with 23098 avg monthly updates and 57/100 stability. Monitor for demand surge.
Telangana,Medchal Malkajgiri,0.0,100.0,1.0,53.3,Adequately Resourced,At Risk,Stable operations (0 avg updates) but moderate growth headroom. Monitor capacity trends.
Telangana,Medchal-malkajgiri,14783.666666666666,55.39054667015758,1.0,58.8,Adequately Resourced,At Risk,Stable operations (14784 avg updates) but moderate growth headroom. Monitor capacity trends.
Telangana,Medchal?malkajgiri,241.2,1.2132224020350895,1.0,24.0,Under-Resourced,At Risk,Limited update activity (241/month) limits current capacity. High volatility suggests process issues.
Telangana,Medchalâmalkajgiri,1.0,50.0,0.5,26.7,Under-Resourced,At Risk,Limited update activity (1/month) limits current capacity. Requires staffing or process review.
Telangana,Medchal−malkajgiri,1572.5,64.33931318464788,1.0,45.7,Adequately Resourced,At Risk,Stable operations (1572 avg updates) but moderate growth headroom. Monitor capacity trends.
Telangana,Mulugu,2140.5,36.58471095411181,1.0,39.9,Adequately Resourced,At Risk,Stable operations (2140 avg updates) but moderate growth headroom. Monitor capacity trends.
Telangana,Nagarkurnool,4144.0,34.05037359905723,1.0,41.0,Adequately Resourced,At Risk,Stable operations (4144 avg updates) but moderate growth headroom. Monitor capacity trends.
Telangana,Nalgonda,26258.333333333332,67.83268850341013,1.0,74.3,Well Resourced,Yes,Strong operational capacity with 26258 avg monthly updates and 68/100 stability. Ready for demand growth.
Telangana,Narayanpet,3202.0,31.85508951946492,1.0,39.3,Adequately Resourced,At Risk,Stable operations (3202 avg updates) but moderate growth headroom. Monitor capacity trends.
Telangana,Nirmal,6778.833333333333,32.54187964401538,1.0,43.0,Adequately Resourced,At Risk,Stable operations (6779 avg updates) but moderate growth headroom. Monitor capacity trends.
Telangana,Nizamabad,21775.333333333332,61.24435957686817,1.0,67.7,Well Resourced,Yes,Strong operational capacity with 21775 avg monthly updates and 61/100 stability. Ready for demand growth.
Telangana,Peddapalli,2263.8333333333335,34.10527329354914,1.0,39.1,Adequately Resourced,At Risk,Stable operations (2264 avg updates) but moderate growth headroom. Monitor capacity trends.
Telangana,Rajanna Sircilla,2515.8333333333335,35.76486251039827,1.0,40.0,Adequately Resourced,At Risk,Stable operations (2516 avg updates) but moderate growth headroom. Monitor capacity trends.
Telangana,Ranga Reddy,0.0,50.0,0.5,26.7,Under-Resourced,At Risk,Limited update activity (0/month) limits current capacity. Requires staffing or process review.
Telangana,Rangareddy,988.1666666666666,39.885363507688886,1.0,39.9,Adequately Resourced,At Risk,Stable operations (988 avg updates) but moderate growth headroom. Monitor capacity trends.
Telangana,Sangareddy,7740.5,64.26611564099399,1.0,55.0,Adequately Resourced,At Risk,Stable operations (7740 avg updates) but moderate growth headroom. Monitor capacity trends.
Telangana,Siddipet,7537.0,33.805367023388115,1.0,44.2,Adequately Resourced,At Risk,Stable operations (7537 avg updates) but moderate growth headroom. Monitor capacity trends.
Telangana,Suryapet,8932.666666666666,38.3425778709337,1.0,47.1,Adequately Resourced,At Risk,Stable operations (8933 avg updates) but moderate growth headroom. Monitor capacity trends.
Telangana,Vikarabad,10915.0,42.54843098432058,1.0,50.5,Adequately Resourced,At Risk,Stable operations (10915 avg updates) but moderate growth headroom. Monitor capacity trends.
Telangana,Wanaparthy,4284.166666666667,33.3712998823959,1.0,40.9,Adequately Resourced,At Risk,Stable operations (4284 avg updates) but moderate growth headroom. Monitor capacity trends.
Telangana,Warangal,14604.166666666666,72.0942325376508,1.0,64.5,Adequately Resourced,At Risk,Stable operations (14604 avg updates) but moderate growth headroom. Monitor capacity trends.
Telangana,Warangal (urban),33.0,60.96645368461671,1.0,43.0,Adequately Resourced,At Risk,Stable operations (33 avg updates) but moderate growth headroom. Monitor capacity trends.
Telangana,Warangal Rural,3455.5,29.149220434542222,1.0,38.6,Adequately Resourced,At Risk,Stable operations (3456 avg updates) but moderate growth headroom. Monitor capacity trends.
Telangana,Warangal Urban,2534.5,45.412351273108165,1.0,43.4,Adequately Resourced,At Risk,Stable operations (2534 avg updates) but moderate growth headroom. Monitor capacity trends.
Telangana,Yadadri.,6275.166666666667,39.165343083797815,1.0,44.8,Adequately Resourced,At Risk,Stable operations (6275 avg updates) but moderate growth headroom. Monitor capacity trends.
The Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,0.0,100.0,1.0,53.3,Adequately Resourced,At Risk,Stable operations (0 avg updates) but moderate growth headroom. Monitor capacity trends.
Tripura,Dhalai,4851.833333333333,53.30817075816381,1.0,48.4,Adequately Resourced,At Risk,Stable operations (4852 avg updates) but moderate growth headroom. Monitor capacity trends.
Tripura,Dhalai  *,124.16666666666667,36.54603170179519,1.0,37.9,Adequately Resourced,At Risk,Stable operations (124 avg updates) but moderate growth headroom. Monitor capacity trends.
Tripura,Gomati,2254.3333333333335,31.120612966578015,1.0,38.1,Adequately Resourced,At Risk,Stable operations (2254 avg updates) but moderate growth headroom. Monitor capacity trends.
Tripura,Khowai,1214.1666666666667,36.43647628255927,1.0,38.9,Adequately Resourced,At Risk,Stable operations (1214 avg updates) but moderate growth headroom. Monitor capacity trends.
Tripura,North Tripura,6378.166666666667,56.28496961870203,1.0,50.9,Adequately Resourced,At Risk,Stable operations (6378 avg updates) but moderate growth headroom. Monitor capacity trends.
Tripura,Sepahijala,3586.5,36.83209839540347,1.0,41.4,Adequately Resourced,At Risk,Stable operations (3586 avg updates) but moderate growth headroom. Monitor capacity trends.
Tripura,South Tripura,8536.333333333334,47.06845707114276,1.0,49.8,Adequately Resourced,At Risk,Stable operations (8536 avg updates) but moderate growth headroom. Monitor capacity trends.
Tripura,Unakoti,1538.1666666666667,38.64890194832437,1.0,40.0,Adequately Resourced,At Risk,Stable operations (1538 avg updates) but moderate growth headroom. Monitor capacity trends.
Tripura,West Tripura,13261.166666666666,54.43797143361475,1.0,57.0,Adequately Resourced,At Risk,Stable operations (13261 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttar Pradesh,Agra,46738.5,43.35409006021037,1.0,80.2,Well Resourced,At Risk,Strong operational capacity with 46738 avg monthly updates and 43/100 stability. Monitor for demand surge.
Uttar Pradesh,Aligarh,40530.166666666664,46.61395498465164,1.0,80.8,Well Resourced,At Risk,Strong operational capacity with 40530 avg monthly updates and 47/100 stability. Monitor for demand surge.
Uttar Pradesh,Allahabad,49854.0,50.79294779713217,1.0,82.8,Well Resourced,At Risk,Strong operational capacity with 49854 avg monthly updates and 51/100 stability. Monitor for demand surge.
Uttar Pradesh,Ambedkar Nagar,19390.333333333332,41.90111802050543,1.0,58.6,Adequately Resourced,At Risk,Stable operations (19390 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttar Pradesh,Amethi,19146.833333333332,43.755800124909946,1.0,59.0,Adequately Resourced,At Risk,Stable operations (19147 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttar Pradesh,Amroha,20814.5,43.77119008692074,1.0,60.6,Adequately Resourced,At Risk,Stable operations (20814 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttar Pradesh,Auraiya,12612.666666666666,48.97361908271586,1.0,54.4,Adequately Resourced,At Risk,Stable operations (12613 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttar Pradesh,Auraiya *,1.0,50.0,0.5,26.7,Under-Resourced,At Risk,Limited update activity (1/month) limits current capacity. Requires staffing or process review.
Uttar Pradesh,Ayodhya,2549.3333333333335,28.63770436399724,1.0,37.5,Adequately Resourced,At Risk,Stable operations (2549 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttar Pradesh,Azamgarh,38062.666666666664,39.55582347688217,1.0,75.9,Well Resourced,At Risk,Strong operational capacity with 38063 avg monthly updates and 40/100 stability. Monitor for demand surge.
Uttar Pradesh,Baghpat,12284.666666666666,42.027736870580505,1.0,51.7,Adequately Resourced,At Risk,Stable operations (12285 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttar Pradesh,Baghpat *,1.5,38.95320852502173,1.0,32.0,Under-Resourced,At Risk,Limited update activity (2/month) limits current capacity. High volatility suggests process issues.
Uttar Pradesh,Bagpat,4.5,34.71530962313589,1.0,33.8,Under-Resourced,At Risk,Limited update activity (4/month) limits current capacity. High volatility suggests process issues.
Uttar Pradesh,Bahraich,34745.0,32.15503919205076,1.0,70.1,Well Resourced,At Risk,Strong operational capacity with 34745 avg monthly updates and 32/100 stability. Monitor for demand surge.
Uttar Pradesh,Ballia,27878.166666666668,47.64085361333271,1.0,68.8,Well Resourced,At Risk,Strong operational capacity with 27878 avg monthly updates and 48/100 stability. Monitor for demand surge.
Uttar Pradesh,Balrampur,20601.5,33.62301212706736,1.0,56.8,Adequately Resourced,At Risk,Stable operations (20602 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttar Pradesh,Banda,18318.666666666668,40.938557948813184,1.0,57.2,Adequately Resourced,At Risk,Stable operations (18319 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttar Pradesh,Bara Banki,31448.5,52.364362488627094,1.0,74.0,Well Resourced,At Risk,Strong operational capacity with 31448 avg monthly updates and 52/100 stability. Monitor for demand surge.
Uttar Pradesh,Barabanki,1367.1666666666667,26.760602856688422,1.0,35.7,Adequately Resourced,At Risk,Stable operations (1367 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttar Pradesh,Bareilly,53230.166666666664,47.626849784056716,1.0,81.7,Well Resourced,At Risk,Strong operational capacity with 53230 avg monthly updates and 48/100 stability. Monitor for demand surge.
Uttar Pradesh,Basti,22016.833333333332,41.256381646799845,1.0,60.9,Adequately Resourced,At Risk,Stable operations (22017 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttar Pradesh,Bhadohi,1629.8333333333333,34.555379026626866,1.0,38.7,Adequately Resourced,At Risk,Stable operations (1630 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttar Pradesh,Bijnor,51959.666666666664,51.69649834636425,1.0,83.1,Well Resourced,At Risk,Strong operational capacity with 51960 avg monthly updates and 52/100 stability. Monitor for demand surge.
Uttar Pradesh,Budaun,29778.166666666668,32.62335489951953,1.0,65.4,Well Resourced,At Risk,Strong operational capacity with 29778 avg monthly updates and 33/100 stability. Monitor for demand surge.
Uttar Pradesh,Bulandshahar,220.75,48.54954691446317,1.0,38.9,Adequately Resourced,At Risk,Stable operations (221 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttar Pradesh,Bulandshahr,38311.833333333336,55.43758867117015,1.0,81.7,Well Resourced,At Risk,Strong operational capacity with 38312 avg monthly updates and 55/100 stability. Monitor for demand surge.
Uttar Pradesh,Chandauli,20267.5,39.59216635966538,1.0,58.6,Adequately Resourced,At Risk,Stable operations (20268 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttar Pradesh,Chandauli *,2.0,50.0,0.5,26.7,Under-Resourced,At Risk,Limited update activity (2/month) limits current capacity. Requires staffing or process review.
Uttar Pradesh,Chitrakoot,11455.833333333334,45.03572754669974,1.0,51.9,Adequately Resourced,At Risk,Stable operations (11456 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttar Pradesh,Chitrakoot *,1.0,50.0,0.5,26.7,Under-Resourced,At Risk,Limited update activity (1/month) limits current capacity. Requires staffing or process review.
Uttar Pradesh,Deoria,28596.666666666668,42.683424430454245,1.0,67.8,Well Resourced,At Risk,Strong operational capacity with 28597 avg monthly updates and 43/100 stability. Monitor for demand surge.
Uttar Pradesh,Etah,16061.333333333334,42.72230381329951,1.0,55.6,Adequately Resourced,At Risk,Stable operations (16061 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttar Pradesh,Etawah,15101.833333333334,41.0990028022923,1.0,54.1,Adequately Resourced,At Risk,Stable operations (15102 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttar Pradesh,Faizabad,18919.666666666668,44.37896473929697,1.0,59.0,Adequately Resourced,At Risk,Stable operations (18920 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttar Pradesh,Farrukhabad,17553.833333333332,35.75146114719333,1.0,54.6,Adequately Resourced,At Risk,Stable operations (17554 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttar Pradesh,Fatehpur,24860.666666666668,41.513843661890306,1.0,63.8,Adequately Resourced,At Risk,Stable operations (24861 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttar Pradesh,Firozabad,29573.666666666668,38.82707403440807,1.0,67.4,Well Resourced,At Risk,Strong operational capacity with 29574 avg monthly updates and 39/100 stability. Monitor for demand surge.
Uttar Pradesh,Gautam Buddha Nagar,24693.333333333332,35.014388087285035,1.0,61.3,Adequately Resourced,At Risk,Stable operations (24693 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttar Pradesh,Gautam Buddha Nagar *,2.0,50.0,0.5,26.7,Under-Resourced,At Risk,Limited update activity (2/month) limits current capacity. Requires staffing or process review.
Uttar Pradesh,Ghaziabad,44316.666666666664,53.586186464207195,1.0,83.8,Well Resourced,At Risk,Strong operational capacity with 44317 avg monthly updates and 54/100 stability. Monitor for demand surge.
Uttar Pradesh,Ghazipur,29478.833333333332,44.381878269829215,1.0,69.3,Well Resourced,At Risk,Strong operational capacity with 29479 avg monthly updates and 44/100 stability. Monitor for demand surge.
Uttar Pradesh,Gonda,29588.166666666668,42.14304515751458,1.0,68.6,Well Resourced,At Risk,Strong operational capacity with 29588 avg monthly updates and 42/100 stability. Monitor for demand surge.
Uttar Pradesh,Gorakhpur,37865.833333333336,41.39985205443293,1.0,76.4,Well Resourced,At Risk,Strong operational capacity with 37866 avg monthly updates and 41/100 stability. Monitor for demand surge.
Uttar Pradesh,Hamirpur,11599.5,42.07320620779538,1.0,51.0,Adequately Resourced,At Risk,Stable operations (11600 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttar Pradesh,Hapur,10903.666666666666,40.1114055910065,1.0,49.7,Adequately Resourced,At Risk,Stable operations (10904 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttar Pradesh,Hardoi,37672.666666666664,41.039469999438225,1.0,76.1,Well Resourced,At Risk,Strong operational capacity with 37673 avg monthly updates and 41/100 stability. Monitor for demand surge.
Uttar Pradesh,Hathras,15106.333333333334,39.75391476436976,1.0,53.6,Adequately Resourced,At Risk,Stable operations (15106 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttar Pradesh,Jalaun,15034.166666666666,42.36250260982873,1.0,54.5,Adequately Resourced,At Risk,Stable operations (15034 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttar Pradesh,Jaunpur,39242.0,41.177828288613895,1.0,77.7,Well Resourced,At Risk,Strong operational capacity with 39242 avg monthly updates and 41/100 stability. Monitor for demand surge.
Uttar Pradesh,Jhansi,20718.5,41.55784186821418,1.0,59.7,Adequately Resourced,At Risk,Stable operations (20718 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttar Pradesh,Jyotiba Phule Nagar,195.5,36.50786966397054,1.0,34.6,Under-Resourced,At Risk,Limited update activity (196/month) limits current capacity. High volatility suggests process issues.
Uttar Pradesh,Jyotiba Phule Nagar *,1.0,50.0,0.5,26.7,Under-Resourced,At Risk,Limited update activity (1/month) limits current capacity. Requires staffing or process review.
Uttar Pradesh,Kannauj,15034.666666666666,40.583051456379195,1.0,53.9,Adequately Resourced,At Risk,Stable operations (15035 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttar Pradesh,Kanpur Dehat,15717.166666666666,42.8083072763409,1.0,55.3,Adequately Resourced,At Risk,Stable operations (15717 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttar Pradesh,Kanpur Nagar,39318.666666666664,42.82298280189815,1.0,78.3,Well Resourced,At Risk,Strong operational capacity with 39319 avg monthly updates and 43/100 stability. Monitor for demand surge.
Uttar Pradesh,Kasganj,14851.833333333334,35.24114234014357,1.0,51.8,Adequately Resourced,At Risk,Stable operations (14852 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttar Pradesh,Kaushambi,18639.833333333332,45.996586125786436,1.0,59.3,Adequately Resourced,At Risk,Stable operations (18640 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttar Pradesh,Kheri,41032.166666666664,36.30772667624516,1.0,77.7,Well Resourced,At Risk,Strong operational capacity with 41032 avg monthly updates and 36/100 stability. Monitor for demand surge.
Uttar Pradesh,Kushi Nagar,0.0,50.0,0.5,26.7,Under-Resourced,At Risk,Limited update activity (0/month) limits current capacity. Requires staffing or process review.
Uttar Pradesh,Kushinagar,35256.5,41.373295406507474,1.0,73.8,Well Resourced,At Risk,Strong operational capacity with 35256 avg monthly updates and 41/100 stability. Monitor for demand surge.
Uttar Pradesh,Kushinagar *,43.8,50.244358434949845,1.0,41.0,Adequately Resourced,At Risk,Stable operations (44 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttar Pradesh,Lalitpur,14181.333333333334,47.94938850948579,1.0,55.6,Adequately Resourced,At Risk,Stable operations (14181 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttar Pradesh,Lucknow,49057.833333333336,41.42949420006306,1.0,79.5,Well Resourced,At Risk,Strong operational capacity with 49058 avg monthly updates and 41/100 stability. Monitor for demand surge.
Uttar Pradesh,Maharajganj,23801.833333333332,36.545467095285616,1.0,61.0,Adequately Resourced,At Risk,Stable operations (23802 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttar Pradesh,Mahoba,9589.0,42.84989642396935,1.0,49.3,Adequately Resourced,At Risk,Stable operations (9589 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttar Pradesh,Mahoba *,1.0,50.0,0.5,26.7,Under-Resourced,At Risk,Limited update activity (1/month) limits current capacity. Requires staffing or process review.
Uttar Pradesh,Mahrajganj,17.25,34.35548241315697,1.0,33.7,Under-Resourced,At Risk,Limited update activity (17/month) limits current capacity. High volatility suggests process issues.
Uttar Pradesh,Mainpuri,16307.833333333334,37.76222661813154,1.0,54.1,Adequately Resourced,At Risk,Stable operations (16308 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttar Pradesh,Mathura,25015.166666666668,46.99823912616636,1.0,65.8,Well Resourced,At Risk,Strong operational capacity with 25015 avg monthly updates and 47/100 stability. Monitor for demand surge.
Uttar Pradesh,Mau,20514.166666666668,37.35642066543936,1.0,58.1,Adequately Resourced,At Risk,Stable operations (20514 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttar Pradesh,Meerut,36960.166666666664,42.569199128596416,1.0,75.9,Well Resourced,At Risk,Strong operational capacity with 36960 avg monthly updates and 43/100 stability. Monitor for demand surge.
Uttar Pradesh,Mirzapur,22372.833333333332,53.13269081382295,1.0,65.4,Well Resourced,At Risk,Strong operational capacity with 22373 avg monthly updates and 53/100 stability. Monitor for demand surge.
Uttar Pradesh,Moradabad,37660.333333333336,55.58597557795015,1.0,81.2,Well Resourced,At Risk,Strong operational capacity with 37660 avg monthly updates and 56/100 stability. Monitor for demand surge.
Uttar Pradesh,Muzaffarnagar,34546.833333333336,49.83994415946671,1.0,76.1,Well Resourced,At Risk,Strong operational capacity with 34547 avg monthly updates and 50/100 stability. Monitor for demand surge.
Uttar Pradesh,Pilibhit,27271.166666666668,44.45038079412992,1.0,67.1,Well Resourced,At Risk,Strong operational capacity with 27271 avg monthly updates and 44/100 stability. Monitor for demand surge.
Uttar Pradesh,Pratapgarh,25943.0,42.34433361700557,1.0,65.1,Well Resourced,At Risk,Strong operational capacity with 25943 avg monthly updates and 42/100 stability. Monitor for demand surge.
Uttar Pradesh,Prayagraj,5538.333333333333,34.6643852646182,1.0,42.5,Adequately Resourced,At Risk,Stable operations (5538 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttar Pradesh,Rae Bareli,26035.5,40.876280662496285,1.0,64.7,Adequately Resourced,At Risk,Stable operations (26036 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttar Pradesh,Raebareli,5.75,46.24327281511522,1.0,37.9,Adequately Resourced,At Risk,Stable operations (6 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttar Pradesh,Rampur,33231.5,56.810448449363335,1.0,77.3,Well Resourced,At Risk,Strong operational capacity with 33232 avg monthly updates and 57/100 stability. Monitor for demand surge.
Uttar Pradesh,Saharanpur,38934.666666666664,48.65979732273162,1.0,80.0,Well Resourced,At Risk,Strong operational capacity with 38935 avg monthly updates and 49/100 stability. Monitor for demand surge.
Uttar Pradesh,Sambhal,22600.666666666668,34.09035382074659,1.0,59.0,Adequately Resourced,At Risk,Stable operations (22601 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttar Pradesh,Sant Kabir Nagar,18114.833333333332,37.070022912565214,1.0,55.6,Adequately Resourced,At Risk,Stable operations (18115 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttar Pradesh,Sant Ravidas Nagar,13620.166666666666,41.05330045273756,1.0,52.6,Adequately Resourced,At Risk,Stable operations (13620 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,101.75,51.42255926102774,1.0,39.8,Adequately Resourced,At Risk,Stable operations (102 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttar Pradesh,Shahjahanpur,37213.666666666664,61.73794352352196,1.0,82.9,Well Resourced,Yes,Strong operational capacity with 37214 avg monthly updates and 62/100 stability. Ready for demand growth.
Uttar Pradesh,Shamli,18964.5,40.69841573701429,1.0,57.7,Adequately Resourced,At Risk,Stable operations (18964 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttar Pradesh,Shravasti,0.0,100.0,1.0,53.3,Adequately Resourced,At Risk,Stable operations (0 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttar Pradesh,Shrawasti,12392.666666666666,37.028317898395144,1.0,50.0,Adequately Resourced,At Risk,Stable operations (12393 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttar Pradesh,Siddharth Nagar,0.0,100.0,1.0,53.3,Adequately Resourced,At Risk,Stable operations (0 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttar Pradesh,Siddharthnagar,23872.666666666668,33.8613893170727,1.0,60.1,Adequately Resourced,At Risk,Stable operations (23873 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttar Pradesh,Sitapur,44559.166666666664,45.915009204949335,1.0,81.1,Well Resourced,At Risk,Strong operational capacity with 44559 avg monthly updates and 46/100 stability. Monitor for demand surge.
Uttar Pradesh,Sonbhadra,18289.833333333332,47.34711509135288,1.0,59.4,Adequately Resourced,At Risk,Stable operations (18290 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttar Pradesh,Sultanpur,21802.166666666668,37.5629794132204,1.0,59.4,Adequately Resourced,At Risk,Stable operations (21802 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttar Pradesh,Unnao,30038.0,42.3861515801476,1.0,69.1,Well Resourced,At Risk,Strong operational capacity with 30038 avg monthly updates and 42/100 stability. Monitor for demand surge.
